iter_idx,layer_idx,n_kernels,kernel_sum_us,walltime_us,overlap_us
0,0,16,228.9,192.3,36.6
0,1,17,238.0,201.6,36.4
0,2,17,250.9,207.6,43.3
0,3,16,197.2,161.1,36.1
0,4,17,248.9,205.3,43.6
0,5,16,202.9,166.0,37.0
0,6,16,186.4,149.6,36.8
0,7,16,204.6,161.8,42.8
0,8,16,213.2,170.1,43.1
0,9,16,220.2,181.9,38.4
0,10,16,234.8,198.0,36.8
0,11,16,250.0,211.8,38.2
0,12,16,216.4,176.8,39.6
0,13,16,197.5,159.4,38.1
0,14,16,227.9,184.4,43.5
0,15,16,244.4,199.8,44.6
0,16,17,250.3,206.5,43.9
0,17,16,229.1,190.7,38.4
0,18,16,220.1,172.1,48.0
0,19,17,232.5,195.3,37.3
0,20,16,217.0,173.4,43.6
0,21,17,242.1,205.4,36.7
0,22,16,253.5,211.1,42.5
0,23,16,221.6,183.4,38.2
0,24,16,236.1,192.5,43.6
0,25,16,237.9,200.7,37.3
0,26,16,223.6,180.9,42.7
0,27,16,223.1,179.0,44.0
0,28,16,208.8,164.8,44.0
0,29,17,247.7,210.8,36.9
0,30,16,202.9,166.4,36.5
0,31,16,233.8,189.8,44.0
0,32,17,252.3,206.4,45.9
0,33,17,258.5,215.7,42.8
0,34,16,212.9,175.4,37.5
0,35,16,226.2,188.8,37.4
0,36,16,244.8,207.8,37.0
0,37,16,252.0,213.6,38.5
0,38,16,223.1,185.4,37.6
0,39,17,249.4,210.3,39.1
0,40,16,251.1,203.0,48.0
0,41,17,270.0,222.3,47.6
0,42,16,229.1,190.5,38.6
0,43,16,216.5,178.2,38.2
0,44,16,226.6,186.8,39.8
0,45,16,229.1,188.7,40.4
0,46,16,236.8,199.0,37.8
0,47,16,214.4,175.1,39.3
0,48,16,209.9,167.4,42.5
0,49,16,221.9,186.1,35.7
0,50,16,225.9,180.4,45.5
1,0,16,219.7,177.0,42.7
1,1,16,222.1,183.2,38.9
1,2,16,224.7,182.2,42.5
1,3,16,215.8,176.6,39.2
1,4,16,201.7,161.9,39.9
1,5,16,192.8,155.2,37.6
1,6,16,209.0,173.0,36.0
1,7,16,225.5,181.7,43.8
1,8,16,228.5,190.9,37.7
1,9,16,228.4,189.4,38.9
1,10,16,208.2,169.9,38.3
1,11,16,246.9,204.6,42.3
1,12,17,226.2,187.1,39.1
1,13,16,179.8,140.3,39.5
1,14,16,226.3,181.8,44.5
1,15,16,208.6,164.9,43.7
1,16,16,194.1,152.7,41.4
1,17,16,226.6,182.8,43.8
1,18,17,242.2,203.9,38.2
1,19,16,211.1,174.0,37.2
1,20,17,236.5,200.0,36.5
1,21,16,221.1,178.2,42.8
1,22,16,237.0,197.1,39.8
1,23,16,238.8,199.6,39.2
1,24,16,231.5,192.3,39.2
1,25,16,242.2,199.6,42.6
1,26,17,270.1,227.9,42.2
1,27,16,238.7,194.8,43.9
1,28,17,245.8,208.5,37.3
1,29,16,246.7,208.8,37.9
1,30,16,231.6,183.7,47.9
1,31,17,249.1,207.9,41.2
1,32,17,240.8,197.6,43.2
1,33,16,236.0,192.1,43.9
1,34,17,240.5,204.2,36.4
1,35,16,241.3,204.4,37.0
1,36,16,245.0,197.9,47.1
1,37,16,237.2,198.7,38.6
1,38,16,221.5,182.4,39.1
1,39,16,193.3,154.9,38.4
1,40,16,223.5,184.4,39.1
1,41,16,225.4,188.3,37.1
1,42,17,241.3,204.5,36.8
1,43,16,200.1,163.2,37.0
1,44,16,225.6,187.2,38.4
1,45,16,210.1,172.3,37.8
1,46,16,237.7,193.4,44.3
1,47,16,222.0,183.4,38.6
1,48,16,212.1,175.5,36.6
1,49,16,252.3,207.9,44.4
1,50,16,204.1,165.0,39.1
2,0,16,236.6,198.9,37.7
2,1,16,250.4,211.4,39.0
2,2,17,230.6,187.1,43.5
2,3,17,275.0,233.0,42.1
2,4,16,220.1,182.9,37.2
2,5,17,237.0,194.9,42.1
2,6,17,228.9,191.4,37.5
2,7,16,197.0,158.8,38.2
2,8,16,213.1,174.2,38.9
2,9,16,210.5,171.8,38.7
2,10,17,245.6,205.1,40.5
2,11,17,252.0,209.1,42.9
2,12,16,254.8,216.4,38.4
2,13,17,246.8,198.6,48.3
2,14,16,204.2,165.9,38.3
2,15,16,204.2,166.8,37.4
2,16,16,213.9,175.0,38.9
2,17,16,210.3,166.1,44.1
2,18,16,232.5,188.7,43.8
2,19,16,199.9,163.6,36.4
2,20,17,252.4,215.6,36.9
2,21,16,228.1,186.6,41.5
2,22,16,216.5,173.6,42.9
2,23,17,248.6,210.4,38.2
2,24,16,237.5,195.5,42.0
2,25,16,239.5,193.9,45.5
2,26,16,219.7,183.6,36.1
2,27,16,239.5,196.8,42.7
2,28,16,236.2,197.9,38.3
2,29,16,226.2,190.2,36.0
2,30,16,253.3,205.4,47.9
2,31,16,228.4,188.2,40.3
2,32,16,226.1,185.5,40.6
2,33,17,245.1,199.4,45.7
2,34,16,241.8,202.6,39.1
2,35,16,229.6,191.3,38.3
2,36,16,232.2,193.9,38.2
2,37,16,240.8,203.7,37.1
2,38,16,240.4,197.5,42.9
2,39,16,211.9,173.4,38.4
2,40,16,197.2,158.7,38.5
2,41,16,232.9,195.6,37.4
2,42,16,230.9,192.2,38.7
2,43,16,246.3,200.3,46.0
2,44,16,225.7,181.1,44.6
2,45,16,245.4,207.1,38.3
2,46,16,227.6,188.6,39.0
2,47,16,219.9,181.7,38.2
2,48,17,242.7,204.5,38.2
2,49,16,214.6,171.9,42.8
2,50,16,233.1,195.0,38.1
3,0,16,248.8,209.4,39.5
3,1,16,230.5,194.2,36.3
3,2,16,236.0,189.9,46.1
3,3,16,219.2,181.6,37.6
3,4,16,211.4,174.3,37.0
3,5,16,197.2,154.1,43.1
3,6,16,227.2,177.5,49.7
3,7,17,238.2,195.4,42.8
3,8,16,208.5,171.2,37.3
3,9,16,222.4,184.5,37.9
3,10,16,230.1,191.8,38.3
3,11,16,235.6,199.3,36.3
3,12,16,230.0,184.1,45.9
3,13,16,203.2,158.4,44.8
3,14,16,201.1,159.4,41.7
3,15,16,226.0,184.1,41.9
3,16,17,256.7,216.9,39.9
3,17,16,226.4,188.6,37.8
3,18,17,266.1,226.4,39.6
3,19,17,236.8,199.1,37.7
3,20,17,238.5,201.8,36.7
3,21,16,218.1,179.9,38.2
3,22,16,245.1,204.7,40.4
3,23,16,234.7,192.3,42.4
3,24,16,240.2,195.4,44.8
3,25,16,237.8,200.4,37.4
3,26,17,256.6,218.1,38.5
3,27,16,227.9,181.4,46.5
3,28,16,215.0,178.6,36.4
3,29,17,254.9,216.3,38.7
3,30,16,229.2,190.9,38.3
3,31,16,232.5,194.9,37.6
3,32,16,212.4,173.4,39.0
3,33,16,243.1,197.5,45.6
3,34,16,217.4,180.3,37.2
3,35,16,232.2,195.3,36.9
3,36,16,248.6,210.8,37.8
3,37,16,240.6,201.2,39.4
3,38,16,216.5,174.8,41.7
3,39,16,208.5,165.0,43.5
3,40,16,237.6,200.3,37.3
3,41,16,238.6,201.3,37.3
3,42,17,249.4,211.3,38.1
3,43,16,230.2,190.5,39.7
3,44,16,237.6,199.9,37.7
3,45,16,235.5,188.4,47.0
3,46,16,251.8,206.5,45.3
3,47,16,233.0,193.0,40.0
3,48,16,217.4,179.3,38.1
3,49,16,240.3,198.6,41.7
3,50,16,220.4,176.3,44.2
4,0,16,232.4,188.3,44.1
4,1,16,221.2,174.2,47.0
4,2,16,195.3,152.4,42.9
4,3,16,227.1,190.5,36.7
4,4,16,216.6,174.8,41.8
4,5,16,190.9,153.3,37.6
4,6,16,202.2,164.9,37.4
4,7,16,210.1,173.0,37.1
4,8,16,209.2,172.4,36.9
4,9,16,221.7,175.2,46.5
4,10,16,243.7,205.8,38.0
4,11,16,258.2,220.3,37.9
4,12,16,212.1,173.6,38.5
4,13,16,203.9,165.9,38.0
4,14,16,227.5,186.3,41.2
4,15,16,208.3,164.2,44.1
4,16,16,194.7,156.0,38.6
4,17,17,255.5,209.4,46.1
4,18,16,204.0,166.9,37.1
4,19,17,242.0,202.9,39.1
4,20,16,224.5,181.4,43.0
4,21,17,254.1,216.5,37.6
4,22,16,265.4,220.3,45.2
4,23,17,245.7,206.2,39.6
4,24,16,230.0,188.1,41.9
4,25,16,234.9,196.9,38.0
4,26,17,260.5,221.7,38.8
4,27,16,225.0,186.3,38.6
4,28,16,217.7,178.9,38.8
4,29,17,254.5,212.5,42.0
4,30,16,212.7,175.3,37.5
4,31,16,238.7,193.7,45.0
4,32,16,213.7,173.5,40.2
4,33,17,268.1,225.2,42.9
4,34,16,208.6,169.5,39.1
4,35,16,226.0,180.4,45.7
4,36,16,237.2,192.5,44.6
4,37,16,251.7,206.7,45.1
4,38,16,221.6,183.2,38.4
4,39,16,219.7,176.1,43.6
4,40,16,232.4,194.8,37.6
4,41,16,221.3,182.8,38.5
4,42,16,238.8,195.5,43.3
4,43,16,208.7,162.3,46.5
4,44,16,228.3,184.6,43.7
4,45,17,245.8,209.1,36.7
4,46,16,228.5,185.3,43.3
4,47,16,226.6,184.4,42.2
4,48,16,228.7,181.0,47.7
4,49,16,239.9,197.7,42.1
4,50,16,217.4,180.1,37.3
5,0,16,223.9,187.5,36.4
5,1,16,234.2,190.0,44.3
5,2,16,213.4,170.5,42.9
5,3,16,236.9,190.6,46.3
5,4,17,252.9,209.2,43.7
5,5,17,232.6,193.7,38.8
5,6,16,216.5,170.1,46.4
5,7,16,217.5,181.7,35.8
5,8,16,216.2,180.2,36.0
5,9,16,229.8,190.9,38.9
5,10,16,231.2,194.2,37.0
5,11,16,260.9,220.9,40.0
5,12,16,234.8,196.0,38.8
5,13,17,228.5,191.5,37.0
5,14,17,240.5,195.0,45.5
5,15,16,259.1,211.1,48.0
5,16,16,235.1,196.0,39.1
5,17,16,242.2,198.0,44.2
5,18,16,234.7,189.4,45.3
5,19,17,261.2,216.3,44.9
5,20,16,243.8,204.1,39.7
5,21,16,236.7,195.5,41.2
5,22,16,241.7,204.9,36.8
5,23,16,256.8,210.7,46.1
5,24,16,243.6,207.0,36.6
5,25,16,254.8,210.6,44.2
5,26,16,241.2,196.1,45.2
5,27,16,236.1,190.5,45.6
5,28,16,211.6,174.8,36.7
5,29,16,245.3,208.9,36.4
5,30,16,240.6,202.7,37.9
5,31,16,229.3,187.5,41.9
5,32,16,236.7,190.9,45.8
5,33,16,256.3,213.5,42.8
5,34,16,206.5,167.6,38.9
5,35,17,262.4,225.2,37.2
5,36,17,262.7,223.7,38.9
5,37,16,265.2,220.0,45.2
5,38,16,220.3,182.8,37.4
5,39,17,267.6,228.8,38.8
5,40,16,245.8,198.8,47.0
5,41,17,266.8,226.5,40.3
5,42,17,255.3,218.0,37.3
5,43,16,215.0,177.6,37.5
5,44,16,233.2,186.9,46.4
5,45,17,253.5,216.0,37.4
5,46,17,254.9,217.9,37.0
5,47,17,258.2,219.4,38.8
5,48,16,225.2,188.3,37.0
5,49,16,230.2,187.5,42.7
5,50,16,216.0,179.0,37.0
6,0,16,236.7,199.0,37.8
6,1,17,248.0,210.9,37.0
6,2,16,229.2,185.8,43.3
6,3,16,221.2,184.5,36.6
6,4,17,258.8,214.5,44.2
6,5,16,205.4,167.5,37.9
6,6,16,193.5,154.8,38.7
6,7,17,229.8,192.6,37.2
6,8,16,188.2,151.1,37.1
6,9,16,226.3,188.4,37.9
6,10,16,243.6,198.0,45.6
6,11,16,241.7,204.3,37.3
6,12,16,222.6,183.3,39.3
6,13,16,188.2,145.9,42.3
6,14,16,232.0,194.9,37.0
6,15,16,230.8,186.0,44.8
6,16,17,265.7,222.0,43.7
6,17,16,223.6,182.0,41.6
6,18,17,272.8,234.8,38.0
6,19,17,253.0,209.4,43.6
6,20,16,227.9,180.5,47.4
6,21,16,232.0,193.9,38.1
6,22,17,255.8,210.5,45.3
6,23,16,210.3,174.0,36.4
6,24,16,230.3,192.5,37.8
6,25,16,222.3,180.3,42.0
6,26,17,265.7,226.7,39.0
6,27,16,232.3,188.7,43.6
6,28,16,202.1,165.7,36.4
6,29,16,246.7,209.7,37.0
6,30,16,222.9,179.4,43.6
6,31,16,232.7,189.0,43.7
6,32,17,239.9,200.8,39.1
6,33,16,269.2,221.6,47.6
6,34,16,216.2,176.9,39.3
6,35,16,233.1,195.0,38.0
6,36,16,233.0,189.2,43.8
6,37,16,240.5,197.5,43.0
6,38,17,262.8,223.9,38.9
6,39,17,258.3,220.4,38.0
6,40,17,251.7,207.0,44.7
6,41,16,238.5,191.0,47.5
6,42,17,258.9,211.2,47.7
6,43,16,203.1,166.8,36.2
6,44,16,229.1,190.9,38.1
6,45,16,220.1,181.6,38.5
6,46,16,251.7,208.6,43.1
6,47,16,240.7,202.2,38.5
6,48,17,242.6,205.0,37.6
6,49,16,241.8,204.4,37.3
6,50,16,196.9,153.5,43.5
7,0,16,261.7,222.9,38.7
7,1,16,238.2,201.1,37.2
7,2,16,228.4,189.5,38.9
7,3,17,254.7,216.7,38.0
7,4,16,212.9,169.0,43.9
7,5,17,237.4,201.1,36.4
7,6,16,224.0,183.5,40.5
7,7,17,236.1,198.3,37.8
7,8,17,243.6,194.8,48.8
7,9,16,229.0,190.7,38.3
7,10,17,272.2,226.4,45.8
7,11,16,267.3,227.6,39.7
7,12,16,227.3,187.7,39.6
7,13,16,218.8,180.2,38.6
7,14,16,254.0,217.2,36.8
7,15,16,235.4,194.0,41.4
7,16,16,220.5,182.2,38.3
7,17,16,230.4,188.3,42.1
7,18,17,259.7,215.1,44.6
7,19,17,248.6,212.0,36.6
7,20,16,232.8,193.7,39.1
7,21,17,256.4,217.4,39.0
7,22,16,250.6,210.0,40.6
7,23,16,233.0,193.6,39.4
7,24,16,221.0,178.3,42.7
7,25,16,240.9,199.9,41.0
7,26,17,271.5,234.0,37.6
7,27,16,235.0,190.5,44.5
7,28,16,219.2,182.9,36.3
7,29,16,249.0,211.6,37.4
7,30,16,241.4,203.5,37.9
7,31,16,226.6,188.6,38.0
7,32,16,231.5,192.4,39.1
7,33,17,265.6,227.4,38.2
7,34,17,252.6,212.9,39.7
7,35,16,240.5,196.2,44.4
7,36,17,271.3,233.6,37.7
7,37,16,244.9,207.7,37.2
7,38,16,221.1,183.6,37.5
7,39,16,244.3,200.8,43.5
7,40,16,230.3,193.3,37.0
7,41,16,233.6,196.8,36.8
7,42,16,230.8,194.4,36.4
7,43,16,222.5,179.6,42.8
7,44,17,252.6,214.9,37.8
7,45,16,227.4,182.7,44.7
7,46,16,264.7,220.1,44.5
7,47,16,238.3,194.3,44.0
7,48,16,216.1,178.8,37.3
7,49,16,229.6,185.8,43.8
7,50,16,218.7,180.0,38.7
8,0,16,247.6,203.0,44.6
8,1,16,231.8,193.4,38.4
8,2,16,217.1,178.6,38.5
8,3,16,245.7,200.4,45.3
8,4,16,236.5,194.1,42.4
8,5,16,215.8,175.7,40.1
8,6,16,231.9,193.8,38.1
8,7,16,232.9,194.3,38.6
8,8,16,209.4,169.7,39.7
8,9,17,247.1,210.5,36.7
8,10,16,249.6,210.6,39.0
8,11,16,251.2,212.5,38.7
8,12,16,224.5,184.1,40.4
8,13,16,218.4,175.3,43.1
8,14,16,244.9,207.3,37.5
8,15,16,215.1,174.5,40.5
8,16,17,256.4,220.0,36.4
8,17,16,222.9,185.9,37.0
8,18,16,235.6,196.5,39.1
8,19,17,240.9,204.2,36.7
8,20,16,222.1,177.5,44.6
8,21,16,275.5,230.4,45.2
8,22,16,247.6,202.4,45.3
8,23,16,243.0,197.8,45.2
8,24,16,222.3,180.5,41.8
8,25,17,261.3,216.9,44.4
8,26,16,239.8,201.8,38.0
8,27,16,211.5,174.3,37.2
8,28,16,222.9,186.8,36.1
8,29,17,263.0,225.7,37.4
8,30,16,219.3,180.3,39.0
8,31,17,259.1,220.8,38.3
8,32,16,214.9,177.4,37.5
8,33,17,261.7,225.4,36.3
8,34,16,226.6,187.7,38.8
8,35,16,220.7,178.3,42.4
8,36,17,260.3,217.3,43.0
8,37,16,238.3,199.5,38.8
8,38,16,218.7,181.9,36.8
8,39,17,248.5,210.9,37.6
8,40,16,235.7,197.0,38.7
8,41,16,254.1,206.0,48.2
8,42,16,244.1,205.3,38.8
8,43,16,205.7,167.2,38.5
8,44,17,256.0,212.5,43.5
8,45,16,227.4,189.4,37.9
8,46,16,244.7,208.4,36.3
8,47,16,237.3,199.0,38.2
8,48,16,224.0,181.7,42.2
8,49,16,227.6,191.6,36.0
8,50,16,187.6,143.9,43.7
9,0,16,227.2,189.7,37.5
9,1,17,269.4,227.5,41.9
9,2,16,244.5,207.8,36.7
9,3,17,253.2,212.0,41.2
9,4,16,234.2,195.6,38.6
9,5,16,212.3,170.1,42.2
9,6,16,207.1,162.9,44.2
9,7,16,215.6,172.8,42.8
9,8,16,204.7,160.5,44.3
9,9,16,184.2,148.2,36.0
9,10,16,207.5,170.1,37.4
9,11,16,247.4,210.5,36.9
9,12,16,252.7,213.2,39.5
9,13,16,236.0,194.9,41.1
9,14,17,243.8,203.4,40.4
9,15,16,236.8,190.9,45.9
9,16,16,257.2,209.1,48.1
9,17,16,186.5,147.3,39.3
9,18,16,230.1,193.8,36.3
9,19,16,231.4,192.4,39.0
9,20,17,248.5,211.5,37.0
9,21,16,209.4,172.5,36.9
9,22,16,254.9,210.0,45.0
9,23,16,248.2,209.8,38.4
9,24,16,206.3,166.5,39.7
9,25,16,217.7,180.9,36.8
9,26,17,272.2,235.8,36.4
9,27,16,238.7,194.2,44.5
9,28,16,252.0,212.5,39.5
9,29,16,225.6,188.0,37.6
9,30,16,220.9,183.1,37.9
9,31,16,248.5,205.5,43.0
9,32,16,241.7,203.2,38.5
9,33,17,256.7,218.2,38.5
9,34,17,267.3,223.9,43.4
9,35,16,243.0,204.9,38.1
9,36,16,250.1,205.2,44.9
9,37,16,244.3,206.6,37.7
9,38,16,251.9,213.8,38.1
9,39,17,252.4,214.8,37.6
9,40,16,214.4,176.1,38.3
9,41,16,223.0,186.3,36.8
9,42,17,246.9,207.6,39.3
9,43,16,243.7,205.7,38.0
9,44,16,241.2,200.9,40.3
9,45,16,250.7,206.4,44.3
9,46,16,231.4,190.1,41.2
9,47,17,276.0,239.8,36.2
9,48,16,234.8,197.9,36.9
9,49,17,243.0,205.3,37.7
9,50,16,254.8,209.6,45.2
10,0,16,249.6,213.8,35.8
10,1,16,256.3,217.9,38.4
10,2,16,228.1,188.5,39.6
10,3,16,217.8,181.7,36.0
10,4,16,237.6,200.3,37.3
10,5,17,238.1,200.8,37.3
10,6,16,205.5,169.7,35.9
10,7,16,203.9,164.7,39.2
10,8,16,208.9,172.5,36.4
10,9,16,215.6,177.8,37.8
10,10,16,227.0,181.7,45.3
10,11,16,224.5,185.9,38.6
10,12,16,242.3,204.8,37.5
10,13,16,205.6,168.5,37.0
10,14,16,213.7,175.8,37.8
10,15,16,239.5,200.1,39.5
10,16,16,215.9,176.9,38.9
10,17,16,181.7,145.8,35.9
10,18,16,230.8,192.5,38.3
10,19,16,227.0,186.5,40.5
10,20,17,232.1,195.9,36.1
10,21,17,242.8,205.4,37.4
10,22,16,232.1,186.9,45.2
10,23,17,273.9,234.8,39.2
10,24,16,247.5,208.9,38.6
10,25,17,252.4,213.8,38.6
10,26,16,232.1,195.3,36.7
10,27,16,214.8,169.9,44.8
10,28,16,226.3,188.1,38.1
10,29,16,227.7,191.1,36.6
10,30,17,264.2,225.7,38.5
10,31,16,252.5,207.4,45.1
10,32,16,233.5,193.8,39.7
10,33,16,225.1,188.0,37.1
10,34,16,254.4,216.1,38.3
10,35,16,228.7,189.1,39.7
10,36,16,234.2,197.1,37.1
10,37,16,261.3,218.0,43.2
10,38,16,216.9,179.3,37.6
10,39,16,237.7,201.1,36.7
10,40,17,263.6,227.1,36.5
10,41,16,216.4,179.3,37.1
10,42,16,229.9,190.7,39.2
10,43,16,245.6,208.3,37.2
10,44,16,223.6,184.2,39.5
10,45,16,216.7,179.6,37.0
10,46,17,260.7,212.0,48.7
10,47,17,252.9,215.4,37.5
10,48,17,274.6,228.2,46.4
10,49,17,250.2,206.2,44.0
10,50,16,235.9,199.0,36.8
11,0,17,273.4,235.0,38.5
11,1,17,277.9,235.4,42.4
11,2,16,243.6,200.3,43.3
11,3,16,230.7,188.3,42.4
11,4,16,225.7,187.0,38.7
11,5,16,227.6,190.3,37.3
11,6,16,211.6,173.0,38.6
11,7,16,242.1,196.5,45.6
11,8,16,211.5,175.1,36.4
11,9,17,250.2,208.8,41.4
11,10,16,262.9,219.6,43.3
11,11,16,247.8,207.8,40.1
11,12,16,229.0,190.4,38.6
11,13,17,235.4,198.9,36.5
11,14,16,248.9,210.2,38.7
11,15,16,238.8,198.4,40.4
11,16,17,279.3,240.9,38.4
11,17,16,231.2,192.5,38.7
11,18,17,259.0,221.6,37.4
11,19,17,253.4,215.3,38.1
11,20,16,256.4,217.4,39.1
11,21,16,257.5,210.7,46.8
11,22,17,252.2,215.7,36.5
11,23,16,238.7,195.0,43.7
11,24,16,223.7,187.2,36.5
11,25,16,244.5,207.6,36.9
11,26,17,291.3,245.8,45.6
11,27,16,234.4,196.8,37.5
11,28,17,258.8,216.0,42.8
11,29,16,245.2,208.1,37.1
11,30,16,251.4,205.9,45.5
11,31,16,239.4,202.3,37.2
11,32,16,231.2,192.1,39.1
11,33,16,226.9,189.6,37.2
11,34,16,245.1,207.9,37.3
11,35,16,257.0,212.7,44.3
11,36,16,239.0,201.0,38.1
11,37,16,250.2,212.1,38.1
11,38,17,267.9,228.4,39.5
11,39,17,276.4,238.8,37.6
11,40,16,235.2,197.3,37.9
11,41,16,238.4,193.9,44.5
11,42,17,252.4,210.7,41.7
11,43,16,221.1,182.2,38.9
11,44,16,256.7,211.1,45.6
11,45,16,235.4,196.1,39.2
11,46,16,266.0,221.0,45.1
11,47,17,263.7,224.4,39.3
11,48,17,247.8,210.7,37.2
11,49,16,235.6,198.2,37.3
11,50,16,208.9,169.5,39.3
12,0,16,258.8,214.0,44.7
12,1,16,230.5,194.7,35.8
12,2,16,236.9,192.0,44.9
12,3,16,229.6,191.6,38.0
12,4,16,244.4,199.2,45.2
12,5,16,216.7,172.6,44.1
12,6,16,229.4,191.8,37.6
12,7,17,235.8,199.2,36.5
12,8,16,217.1,179.0,38.0
12,9,16,228.8,191.6,37.2
12,10,17,243.7,206.1,37.6
12,11,16,230.7,193.0,37.7
12,12,16,234.5,194.8,39.6
12,13,16,214.3,173.4,40.9
12,14,16,241.9,203.3,38.6
12,15,17,240.6,201.9,38.7
12,16,17,267.4,219.1,48.3
12,17,16,212.0,173.4,38.6
12,18,16,220.1,182.7,37.5
12,19,17,248.8,211.9,37.0
12,20,16,237.5,193.4,44.1
12,21,16,244.6,199.9,44.7
12,22,16,248.6,202.8,45.8
12,23,16,247.7,208.3,39.4
12,24,16,234.2,194.4,39.8
12,25,16,231.9,190.0,41.9
12,26,16,234.2,196.8,37.4
12,27,16,252.1,215.6,36.6
12,28,17,241.8,203.6,38.2
12,29,16,265.0,228.1,36.9
12,30,16,234.3,194.6,39.7
12,31,16,257.5,214.2,43.3
12,32,16,228.3,184.6,43.7
12,33,16,242.8,200.0,42.8
12,34,16,225.4,188.6,36.8
12,35,16,233.4,196.7,36.7
12,36,17,258.1,214.1,44.0
12,37,16,257.2,216.5,40.7
12,38,16,231.2,186.6,44.6
12,39,17,254.8,217.4,37.4
12,40,16,237.9,200.9,37.0
12,41,16,226.0,189.3,36.7
12,42,17,265.8,219.2,46.6
12,43,16,224.9,182.1,42.7
12,44,16,247.5,208.8,38.7
12,45,16,229.5,191.5,38.0
12,46,17,253.2,216.1,37.1
12,47,16,238.8,195.4,43.4
12,48,16,240.1,194.0,46.2
12,49,16,252.2,214.6,37.6
12,50,16,217.1,170.3,46.8
13,0,16,260.3,214.0,46.2
13,1,16,232.8,193.0,39.8
13,2,16,210.4,166.4,44.0
13,3,16,216.2,179.6,36.5
13,4,16,198.3,161.2,37.1
13,5,16,192.2,156.3,35.8
13,6,17,266.2,222.5,43.7
13,7,16,248.1,210.4,37.8
13,8,16,265.3,226.4,38.9
13,9,16,229.6,190.2,39.4
13,10,16,214.9,170.5,44.4
13,11,17,246.8,208.4,38.4
13,12,16,245.1,205.4,39.7
13,13,17,273.0,232.6,40.4
13,14,16,241.7,204.7,37.0
13,15,17,264.0,218.5,45.6
13,16,17,248.8,211.3,37.5
13,17,17,266.9,219.5,47.5
13,18,17,270.7,230.3,40.4
13,19,16,260.2,213.7,46.4
13,20,17,279.7,234.1,45.5
13,21,16,238.8,194.5,44.4
13,22,17,273.6,228.8,44.8
13,23,16,233.8,192.2,41.6
13,24,16,249.6,213.6,35.9
13,25,16,233.1,195.6,37.6
13,26,17,254.6,217.8,36.8
13,27,16,262.1,215.6,46.5
13,28,16,261.3,223.0,38.3
13,29,16,226.5,187.0,39.5
13,30,17,274.4,236.8,37.7
13,31,16,214.6,176.2,38.4
13,32,16,225.4,188.6,36.8
13,33,17,275.6,237.7,38.0
13,34,16,246.8,207.8,39.1
13,35,16,233.1,188.2,45.0
13,36,16,239.1,200.2,38.9
13,37,16,226.1,190.5,35.6
13,38,16,236.9,198.6,38.3
13,39,16,233.2,196.4,36.9
13,40,16,218.2,179.3,38.9
13,41,16,237.0,199.3,37.7
13,42,16,221.2,184.6,36.6
13,43,16,253.6,216.0,37.6
13,44,16,235.4,192.4,43.0
13,45,17,249.0,206.8,42.1
13,46,16,264.3,221.7,42.6
13,47,16,221.6,183.5,38.1
13,48,7,42.1,30.7,11.4
13,49,6,57.9,26.4,31.4
13,50,16,236.4,197.3,39.1
14,0,16,251.6,205.9,45.7
14,1,16,222.7,186.7,36.0
14,2,17,248.3,209.4,38.8
14,3,16,220.0,182.2,37.8
14,4,17,239.3,197.7,41.6
14,5,16,218.9,174.2,44.7
14,6,16,232.1,188.3,43.8
14,7,16,222.8,185.5,37.3
14,8,16,225.6,187.5,38.1
14,9,17,243.2,202.8,40.3
14,10,16,236.5,199.9,36.6
14,11,16,246.4,210.4,36.0
14,12,16,222.9,183.0,39.9
14,13,17,242.9,203.8,39.2
14,14,16,224.9,185.6,39.3
14,15,16,223.7,186.2,37.5
14,16,17,248.2,212.2,36.0
14,17,16,235.6,198.3,37.3
14,18,16,225.8,186.9,38.8
14,19,17,258.9,222.2,36.7
14,20,16,249.5,212.1,37.4
14,21,16,245.5,204.9,40.6
14,22,17,246.3,206.0,40.3
14,23,16,234.6,196.1,38.6
14,24,16,226.8,184.8,41.9
14,25,16,226.4,183.4,43.0
14,26,16,221.8,184.5,37.3
14,27,16,238.8,200.7,38.0
14,28,16,208.0,170.7,37.3
14,29,16,224.4,187.1,37.3
14,30,16,241.3,197.7,43.6
14,31,17,259.9,217.4,42.5
14,32,17,264.6,219.0,45.6
14,33,17,277.0,240.0,37.0
14,34,16,232.4,194.8,37.5
14,35,16,242.9,206.0,37.0
14,36,17,270.3,232.6,37.7
14,37,17,276.0,229.8,46.2
14,38,16,237.9,196.0,41.9
14,39,17,261.8,217.1,44.7
14,40,16,235.9,198.1,37.8
14,41,16,237.7,199.9,37.8
14,42,16,235.0,197.8,37.2
14,43,16,211.2,176.0,35.2
14,44,17,262.0,224.8,37.2
14,45,17,247.8,209.4,38.4
14,46,16,242.7,206.5,36.3
14,47,16,257.1,209.1,48.0
14,48,16,230.0,185.6,44.5
14,49,16,243.4,200.3,43.1
14,50,16,206.0,166.8,39.2
15,0,16,259.3,220.2,39.1
15,1,16,230.0,192.4,37.7
15,2,16,226.4,189.1,37.3
15,3,16,227.0,189.5,37.5
15,4,16,237.4,194.2,43.2
15,5,16,230.4,193.0,37.4
15,6,16,242.8,206.0,36.8
15,7,17,250.3,203.7,46.6
15,8,16,226.1,177.4,48.7
15,9,17,248.8,208.7,40.1
